id,type,direction,angle,location,block,trial,errors,time,correct
12,0,0,0,0,2,1,0,954,true
12,0,0,2,0,2,0,0,1240,true
12,0,0,2,0,2,1,0,1325,true
12,0,1,1,0,2,0,0,1120,true
12,0,1,1,0,2,1,0,1264,true
12,0,1,2,0,2,0,0,1460,true
12,0,1,2,0,2,1,0,1397,true
12,0,1,0,0,2,0,0,934,true
12,0,1,0,0,2,1,0,939,true
12,0,0,1,0,2,0,0,989,true
12,0,0,1,0,2,1,0,1120,true
12,0,1,0,0,3,0,0,1216,true
12,0,1,0,0,3,1,0,822,true
12,0,0,0,0,3,0,0,839,true
12,0,0,0,0,3,1,1,987,true
12,0,1,2,0,3,0,1,1014,true
12,0,1,2,0,3,1,1,1450,true
12,0,0,1,0,3,0,0,1150,true
12,0,0,1,0,3,1,0,1179,true
12,0,0,2,0,3,0,0,1358,true
12,0,0,2,0,3,1,0,1169,true
12,0,1,1,0,3,0,1,1103,true
12,0,1,1,0,3,1,0,1103,true
12,2,0,0,5,1,0,0,1414,true
12,2,0,0,5,1,1,0,1128,true
12,2,0,1,5,1,0,1,1415,true
12,2,0,1,5,1,1,0,1477,true
12,2,0,0,6,1,0,1,1288,true
12,2,0,0,6,1,1,0,1401,true
12,2,0,1,6,1,0,0,1360,true
12,2,0,1,6,1,1,2,1362,false
12,2,0,1,4,1,0,2,1621,false
12,2,0,1,4,1,1,1,1689,true
12,2,0,0,4,1,0,1,1003,true
12,2,0,0,4,1,1,0,1423,true
12,2,0,0,3,1,0,0,1846,true
12,2,0,0,3,1,1,0,1160,true
12,2,0,1,3,1,0,1,1143,true
12,2,0,1,3,1,1,0,2359,true
12,2,0,0,6,2,0,0,1736,true
12,2,0,0,6,2,1,0,1615,true
12,2,0,1,6,2,0,0,1756,true
12,2,0,1,6,2,1,0,1246,true
12,2,0,1,5,2,0,0,2040,true
12,2,0,1,5,2,1,0,1457,true
12,2,0,0,5,2,0,0,1061,true
12,2,0,0,5,2,1,1,1395,true
12,2,0,1,4,2,0,1,1600,true
12,2,0,1,4,2,1,1,1702,true
12,2,0,0,4,2,0,0,1204,true
12,2,0,0,4,2,1,0,1251,true
12,2,0,1,3,2,0,0,1532,true
12,2,0,1,3,2,1,1,1566,true
12,2,0,0,3,2,0,0,968,true
12,2,0,0,3,2,1,0,1247,true
12,2,0,1,3,3,0,0,1230,true
12,2,0,1,3,3,1,0,1351,true
12,2,0,0,3,3,0,0,1002,true
12,2,0,0,3,3,1,0,948,true
12,2,0,1,5,3,0,0,1434,true
12,2,0,1,5,3,1,0,1328,true
12,2,0,0,5,3,0,0,1256,true
12,2,0,0,5,3,1,1,1136,true
12,2,0,1,6,3,0,1,1330,true
12,2,0,1,6,3,1,0,1652,true
12,2,0,0,6,3,0,0,1258,true
12,2,0,0,6,3,1,0,1053,true
12,2,0,0,4,3,0,0,1412,true
12,2,0,0,4,3,1,0,894,true
12,2,0,1,4,3,0,2,1375,false
12,2,0,1,4,3,1,2,1428,false
14,0,0,0,0,1,0,0,2080,true
14,0,0,0,0,1,1,0,1595,true
14,0,1,0,0,1,0,0,1298,true
14,0,1,0,0,1,1,0,2795,true
14,0,1,2,0,1,0,1,2147,true
14,0,1,2,0,1,1,0,2050,true
14,0,1,1,0,1,0,2,1126,false
14,0,1,1,0,1,1,1,1365,true
14,0,0,2,0,1,0,0,1063,true
14,0,0,2,0,1,1,2,1705,false
14,0,0,1,0,1,0,0,1123,true
14,0,0,1,0,1,1,0,1181,true
14,0,0,0,0,2,0,0,1275,true
14,0,0,0,0,2,1,0,1142,true
14,0,1,0,0,2,0,1,1268,true
14,0,1,0,0,2,1,0,999,true
14,0,1,2,0,2,0,0,1059,true
14,0,1,2,0,2,1,0,975,true
14,0,0,2,0,2,0,0,962,true
14,0,0,2,0,2,1,0,1170,true
14,0,1,1,0,2,0,0,1399,true
14,0,1,1,0,2,1,0,1533,true
14,0,0,1,0,2,0,0,1362,true
14,0,0,1,0,2,1,1,1011,true
14,0,1,1,0,3,0,0,2170,true
14,0,1,1,0,3,1,0,1898,true
14,0,0,2,0,3,0,0,1289,true
14,0,0,2,0,3,1,0,1029,true
14,0,1,0,0,3,0,1,870,true
14,0,1,0,0,3,1,0,1710,true
14,0,0,1,0,3,0,0,1136,true
14,0,0,1,0,3,1,0,1225,true
14,0,1,2,0,3,0,0,1287,true
14,0,1,2,0,3,1,1,1312,true
14,0,0,0,0,3,0,0,1074,true
14,0,0,0,0,3,1,0,1198,true
14,2,0,1,4,1,0,1,1850,true
14,2,0,1,4,1,1,0,1900,true
14,2,0,0,4,1,0,2,8452,false
14,2,0,0,4,1,1,1,3088,true
14,2,0,0,3,1,0,0,2653,true
14,2,0,0,3,1,1,2,2007,false
14,2,0,1,3,1,0,0,3118,true
14,2,0,1,3,1,1,0,3659,true
14,2,0,1,6,1,0,0,1893,true
14,2,0,1,6,1,1,0,1980,true
14,2,0,0,6,1,0,1,5973,true
14,2,0,0,6,1,1,0,3675,true
14,2,0,1,5,1,0,0,2820,true
14,2,0,1,5,1,1,0,2385,true
14,2,0,0,5,1,0,1,2547,true
14,2,0,0,5,1,1,1,2342,true
14,2,0,0,4,2,0,1,2191,true
14,2,0,0,4,2,1,2,10138,false
14,2,0,1,4,2,0,2,1961,false
14,2,0,1,4,2,1,2,2323,false
14,2,0,1,5,2,0,0,4944,true
14,2,0,1,5,2,1,0,2861,true
14,2,0,0,5,2,0,2,2853,false
14,2,0,0,5,2,1,0,2365,true
14,2,0,0,6,2,0,0,2260,true
14,2,0,0,6,2,1,0,2642,true
14,2,0,1,6,2,0,0,1685,true
14,2,0,1,6,2,1,1,4190,true
14,2,0,0,3,2,0,0,3460,true
14,2,0,0,3,2,1,2,1647,false
14,2,0,1,3,2,0,0,3158,true
14,2,0,1,3,2,1,1,2947,true
14,2,0,0,5,3,0,0,3848,true
14,2,0,0,5,3,1,1,4591,true
14,2,0,1,5,3,0,0,2158,true
14,2,0,1,5,3,1,0,2316,true
14,2,0,1,6,3,0,0,1934,true
14,2,0,1,6,3,1,0,1672,true
14,2,0,0,6,3,0,0,1723,true
14,2,0,0,6,3,1,1,3040,true
14,2,0,1,4,3,0,0,2378,true
14,2,0,1,4,3,1,2,3684,false
14,2,0,0,4,3,0,2,3195,false
14,2,0,0,4,3,1,2,2955,false
14,2,0,0,3,3,0,2,2650,false
14,2,0,0,3,3,1,2,2053,false
14,2,0,1,3,3,0,0,3325,true
14,2,0,1,3,3,1,1,2970,true
14,1,1,-1,1,1,0,0,2574,true
14,1,1,-1,1,1,1,0,2022,true
14,1,0,-1,1,1,0,0,1155,true
14,1,0,-1,1,1,1,0,1097,true
14,1,0,-1,5,1,0,0,1248,true
14,1,0,-1,5,1,1,0,1523,true
14,1,1,-1,5,1,0,0,1544,true
14,1,1,-1,5,1,1,0,2108,true
14,1,1,-1,8,1,0,0,2008,true
14,1,1,-1,8,1,1,0,2272,true
14,1,0,-1,8,1,0,1,2634,true
14,1,0,-1,8,1,1,0,2558,true
14,1,0,-1,4,1,0,0,1940,true
14,1,0,-1,4,1,1,2,2057,false
14,1,1,-1,4,1,0,0,3458,true
14,1,1,-1,4,1,1,0,3469,true
14,1,0,-1,6,1,0,0,1627,true
14,1,0,-1,6,1,1,0,1773,true
14,1,1,-1,6,1,0,0,1787,true
14,1,1,-1,6,1,1,0,1784,true
14,1,0,-1,2,1,0,1,1288,true
14,1,0,-1,2,1,1,0,1992,true
14,1,1,-1,2,1,0,0,2712,true
14,1,1,-1,2,1,1,0,2524,true
14,1,0,-1,7,1,0,0,1953,true
14,1,0,-1,7,1,1,0,1917,true
14,1,1,-1,7,1,0,0,2294,true
14,1,1,-1,7,1,1,0,2113,true
14,1,1,-1,3,1,0,0,2289,true
14,1,1,-1,3,1,1,0,2627,true
14,1,0,-1,3,1,0,0,1699,true
14,1,0,-1,3,1,1,2,2372,false
14,1,0,-1,4,2,0,1,3002,true
14,1,0,-1,4,2,1,0,1606,true
14,1,1,-1,4,2,0,0,2632,true
14,1,1,-1,4,2,1,0,1697,true
14,1,0,-1,1,2,0,1,2038,true
14,1,0,-1,1,2,1,0,361,true
14,1,1,-1,1,2,0,0,1582,true
14,1,1,-1,1,2,1,0,2660,true
14,1,1,-1,3,2,0,0,1932,true
14,1,1,-1,3,2,1,0,1728,true
14,1,0,-1,3,2,0,1,1405,true
14,1,0,-1,3,2,1,0,1911,true
14,1,0,-1,5,2,0,0,1311,true
14,1,0,-1,5,2,1,0,1247,true
14,1,1,-1,5,2,0,0,2066,true
14,1,1,-1,5,2,1,0,2391,true
14,1,1,-1,6,2,0,0,2446,true
14,1,1,-1,6,2,1,0,2220,true
14,1,0,-1,6,2,0,0,1831,true
14,1,0,-1,6,2,1,0,1886,true
14,1,0,-1,8,2,0,0,2138,true
14,1,0,-1,8,2,1,0,2019,true
14,1,1,-1,8,2,0,0,2337,true
14,1,1,-1,8,2,1,0,2711,true
14,1,0,-1,2,2,0,2,1557,false
14,1,0,-1,2,2,1,1,2470,true
14,1,1,-1,2,2,0,0,2885,true
14,1,1,-1,2,2,1,0,2746,true
14,1,0,-1,7,2,0,0,1686,true
14,1,0,-1,7,2,1,0,1347,true
14,1,1,-1,7,2,0,0,2061,true
14,1,1,-1,7,2,1,0,1884,true
14,1,1,-1,1,3,0,0,2587,true
14,1,1,-1,1,3,1,0,1832,true
14,1,0,-1,1,3,0,0,1294,true
14,1,0,-1,1,3,1,0,2057,true
14,1,1,-1,2,3,0,0,2767,true
14,1,1,-1,2,3,1,0,2817,true
14,1,0,-1,2,3,0,0,2043,true
14,1,0,-1,2,3,1,0,1431,true
14,1,0,-1,7,3,0,0,2009,true
14,1,0,-1,7,3,1,0,2118,true
14,1,1,-1,7,3,0,0,2505,true
14,1,1,-1,7,3,1,0,2312,true
14,1,1,-1,8,3,0,0,1901,true
14,1,1,-1,8,3,1,0,2096,true
14,1,0,-1,8,3,0,0,2244,true
14,1,0,-1,8,3,1,0,2471,true
14,1,1,-1,6,3,0,0,2011,true
14,1,1,-1,6,3,1,0,2229,true
14,1,0,-1,6,3,0,0,1234,true
14,1,0,-1,6,3,1,0,1485,true
14,1,1,-1,3,3,0,0,1913,true
14,1,1,-1,3,3,1,0,1466,true
14,1,0,-1,3,3,0,0,1045,true
14,1,0,-1,3,3,1,0,1024,true
14,1,1,-1,4,3,0,0,2138,true
14,1,1,-1,4,3,1,0,1666,true
14,1,0,-1,4,3,0,0,1168,true
14,1,0,-1,4,3,1,0,2325,true
14,1,0,-1,5,3,0,0,1822,true
14,1,0,-1,5,3,1,0,1666,true
14,1,1,-1,5,3,0,0,1192,true
14,1,1,-1,5,3,1,0,2090,true
15,2,0,0,5,1,0,0,1163,true
15,2,0,0,5,1,1,0,907,true
15,2,0,1,5,1,0,0,1300,true
15,2,0,1,5,1,1,0,1458,true
15,2,0,0,6,1,0,0,1796,true
15,2,0,0,6,1,1,0,1092,true
15,2,0,1,6,1,0,0,1222,true
15,2,0,1,6,1,1,0,1235,true
15,2,0,1,3,1,0,0,2194,true
15,2,0,1,3,1,1,0,1293,true
15,2,0,0,3,1,0,0,1240,true
15,2,0,0,3,1,1,0,1260,true
15,2,0,0,4,1,0,0,1589,true
15,2,0,0,4,1,1,0,1530,true
15,2,0,1,4,1,0,0,1203,true
15,2,0,1,4,1,1,1,1200,true
15,2,0,1,3,2,0,0,1861,true
15,2,0,1,3,2,1,0,1083,true
15,2,0,0,3,2,0,0,1551,true
15,2,0,0,3,2,1,0,1188,true
15,2,0,0,6,2,0,0,2018,true
15,2,0,0,6,2,1,0,1034,true
15,2,0,1,6,2,0,0,1356,true
15,2,0,1,6,2,1,1,1284,true
15,2,0,1,5,2,0,0,1222,true
15,2,0,1,5,2,1,0,1320,true
15,2,0,0,5,2,0,0,1253,true
15,2,0,0,5,2,1,0,1066,true
15,2,0,1,4,2,0,0,2184,true
15,2,0,1,4,2,1,0,1205,true
15,2,0,0,4,2,0,0,739,true
15,2,0,0,4,2,1,0,969,true
15,2,0,0,5,3,0,0,2126,true
15,2,0,0,5,3,1,0,1098,true
15,2,0,1,5,3,0,0,980,true
15,2,0,1,5,3,1,0,1268,true
15,2,0,1,6,3,0,2,1247,false
15,2,0,1,6,3,1,0,1416,true
15,2,0,0,6,3,0,0,1117,true
15,2,0,0,6,3,1,0,1044,true
15,2,0,0,3,3,0,0,2305,true
15,2,0,0,3,3,1,0,980,true
15,2,0,1,3,3,0,0,1446,true
15,2,0,1,3,3,1,0,996,true
15,2,0,1,4,3,0,1,1378,true
15,2,0,1,4,3,1,0,1232,true
15,2,0,0,4,3,0,0,1623,true
15,2,0,0,4,3,1,1,974,true
15,0,1,0,0,1,0,0,1477,true
15,0,1,0,0,1,1,0,1976,true
15,0,0,2,0,1,0,0,1368,true
15,0,0,2,0,1,1,0,1327,true
15,0,1,2,0,1,0,1,1926,true
15,0,1,2,0,1,1,0,2128,true
15,0,1,1,0,1,0,0,1338,true
15,0,1,1,0,1,1,0,1424,true
15,0,0,1,0,1,0,0,1086,true
15,0,0,1,0,1,1,0,1225,true
15,0,0,0,0,1,0,0,833,true
15,0,0,0,0,1,1,2,963,false
15,0,1,0,0,2,0,0,1727,true
15,0,1,0,0,2,1,0,1343,true
15,0,1,1,0,2,0,0,1226,true
15,0,1,1,0,2,1,0,1546,true
15,0,0,2,0,2,0,0,1441,true
15,0,0,2,0,2,1,0,1225,true
15,0,1,2,0,2,0,0,1714,true
15,0,1,2,0,2,1,0,1750,true
15,0,0,0,0,2,0,0,851,true
15,0,0,0,0,2,1,1,985,true
15,0,0,1,0,2,0,0,872,true
15,0,0,1,0,2,1,0,1087,true
15,0,0,2,0,3,0,0,1118,true
15,0,0,2,0,3,1,0,1132,true
15,0,0,0,0,3,0,0,923,true
15,0,0,0,0,3,1,0,889,true
15,0,0,1,0,3,0,0,902,true
15,0,0,1,0,3,1,0,1018,true
15,0,1,0,0,3,0,0,1381,true
15,0,1,0,0,3,1,0,1197,true
15,0,1,2,0,3,0,0,2054,true
15,0,1,2,0,3,1,0,1652,true
15,0,1,1,0,3,0,0,1442,true
15,0,1,1,0,3,1,0,1426,true
15,1,1,-1,4,1,0,0,1993,true
15,1,1,-1,4,1,1,0,2196,true
15,1,0,-1,4,1,0,0,1639,true
15,1,0,-1,4,1,1,0,1885,true
15,1,0,-1,7,1,0,0,2275,true
15,1,0,-1,7,1,1,1,1543,true
15,1,1,-1,7,1,0,0,1461,true
15,1,1,-1,7,1,1,0,1668,true
15,1,0,-1,5,1,0,0,1454,true
15,1,0,-1,5,1,1,0,1396,true
15,1,1,-1,5,1,0,0,1618,true
15,1,1,-1,5,1,1,0,1386,true
15,1,1,-1,3,1,0,0,2040,true
15,1,1,-1,3,1,1,0,6763,true
15,1,0,-1,3,1,0,0,1813,true
15,1,0,-1,3,1,1,0,1717,true
15,1,0,-1,6,1,0,0,1440,true
15,1,0,-1,6,1,1,0,1434,true
15,1,1,-1,6,1,0,0,1912,true
15,1,1,-1,6,1,1,0,1929,true
15,1,0,-1,2,1,0,0,1989,true
15,1,0,-1,2,1,1,0,1568,true
15,1,1,-1,2,1,0,0,2393,true
15,1,1,-1,2,1,1,0,2032,true
15,1,0,-1,8,1,0,0,2073,true
15,1,0,-1,8,1,1,0,1772,true
15,1,1,-1,8,1,0,0,2279,true
15,1,1,-1,8,1,1,0,2108,true
15,1,0,-1,1,1,0,0,1749,true
15,1,0,-1,1,1,1,0,1615,true
15,1,1,-1,1,1,0,0,4481,true
15,1,1,-1,1,1,1,0,2795,true
15,1,1,-1,6,2,0,0,2259,true
15,1,1,-1,6,2,1,0,1902,true
15,1,0,-1,6,2,0,0,1293,true
15,1,0,-1,6,2,1,0,1240,true
15,1,0,-1,1,2,0,0,1235,true
15,1,0,-1,1,2,1,0,1283,true
15,1,1,-1,1,2,0,0,2421,true
15,1,1,-1,1,2,1,0,2420,true
15,1,0,-1,4,2,0,1,1814,true
15,1,0,-1,4,2,1,0,1298,true
15,1,1,-1,4,2,0,0,2299,true
15,1,1,-1,4,2,1,0,2497,true
15,1,0,-1,5,2,0,0,1291,true
15,1,0,-1,5,2,1,0,1087,true
15,1,1,-1,5,2,0,0,1432,true
15,1,1,-1,5,2,1,0,1513,true
15,1,1,-1,8,2,0,0,2165,true
15,1,1,-1,8,2,1,0,2450,true
15,1,0,-1,8,2,0,0,2310,true
15,1,0,-1,8,2,1,0,1898,true
15,1,1,-1,7,2,0,0,2439,true
15,1,1,-1,7,2,1,0,2215,true
15,1,0,-1,7,2,0,0,3069,true
15,1,0,-1,7,2,1,0,2584,true
15,1,0,-1,3,2,0,0,1864,true
15,1,0,-1,3,2,1,0,1611,true
15,1,1,-1,3,2,0,0,2277,true
15,1,1,-1,3,2,1,0,2615,true
15,1,0,-1,2,2,0,0,1627,true
15,1,0,-1,2,2,1,0,1572,true
15,1,1,-1,2,2,0,0,2475,true
15,1,1,-1,2,2,1,0,2146,true
15,1,0,-1,4,3,0,0,1673,true
15,1,0,-1,4,3,1,1,1436,true
15,1,1,-1,4,3,0,0,966,true
15,1,1,-1,4,3,1,0,2025,true
15,1,0,-1,6,3,0,0,1165,true
15,1,0,-1,6,3,1,0,1131,true
15,1,1,-1,6,3,0,0,1558,true
15,1,1,-1,6,3,1,0,1671,true
15,1,1,-1,2,3,0,0,2562,true
15,1,1,-1,2,3,1,0,2218,true
15,1,0,-1,2,3,0,0,1741,true
15,1,0,-1,2,3,1,0,1546,true
15,1,0,-1,3,3,0,1,1396,true
15,1,0,-1,3,3,1,0,1366,true
15,1,1,-1,3,3,0,0,1981,true
15,1,1,-1,3,3,1,0,968,true
15,1,0,-1,8,3,0,0,1947,true
15,1,0,-1,8,3,1,0,2206,true
15,1,1,-1,8,3,0,0,2366,true
15,1,1,-1,8,3,1,0,2226,true
15,1,0,-1,7,3,0,0,2455,true
15,1,0,-1,7,3,1,0,2465,true
15,1,1,-1,7,3,0,0,1825,true
15,1,1,-1,7,3,1,0,2302,true
15,1,1,-1,1,3,0,0,2659,true
15,1,1,-1,1,3,1,0,2605,true
15,1,0,-1,1,3,0,0,1228,true
15,1,0,-1,1,3,1,0,1159,true
15,1,1,-1,5,3,0,0,2352,true
15,1,1,-1,5,3,1,0,2020,true
15,1,0,-1,5,3,0,0,1641,true
15,1,0,-1,5,3,1,0,1088,true
16,2,0,0,4,1,0,2,1394,false
16,2,0,0,4,1,1,0,3095,true
16,2,0,1,4,1,0,2,1784,false
16,2,0,1,4,1,1,2,2222,false
16,2,0,0,5,1,0,1,1394,true
16,2,0,0,5,1,1,0,1329,true
16,2,0,1,5,1,0,0,1678,true
16,2,0,1,5,1,1,1,3001,true
16,2,0,0,3,1,0,2,1331,false
16,2,0,0,3,1,1,0,1819,true
16,2,0,1,3,1,0,0,1467,true
16,2,0,1,3,1,1,2,2112,false
16,2,0,1,6,1,0,1,2144,true
16,2,0,1,6,1,1,1,2337,true
16,2,0,0,6,1,0,0,1888,true
16,2,0,0,6,1,1,1,1483,true
16,2,0,1,6,2,0,2,1295,false
16,2,0,1,6,2,1,0,1369,true
16,2,0,0,6,2,0,2,1194,false
16,2,0,0,6,2,1,2,2388,false
16,2,0,0,5,2,0,2,1978,false
16,2,0,0,5,2,1,0,1249,true
16,2,0,1,5,2,0,0,2221,true
16,2,0,1,5,2,1,0,1344,true
16,2,0,0,4,2,0,2,1498,false
16,2,0,0,4,2,1,0,1408,true
16,2,0,1,4,2,0,0,1475,true
16,2,0,1,4,2,1,2,1810,false
16,2,0,0,3,2,0,2,1699,false
16,2,0,0,3,2,1,2,1102,false
16,2,0,1,3,2,0,0,975,true
16,2,0,1,3,2,1,2,1738,false
16,2,0,1,6,3,0,1,1657,true
16,2,0,1,6,3,1,0,1395,true
16,2,0,0,6,3,0,2,1952,false
16,2,0,0,6,3,1,2,2815,false
16,2,0,1,3,3,0,2,1632,false
16,2,0,1,3,3,1,2,2089,false
16,2,0,0,3,3,0,0,2226,true
16,2,0,0,3,3,1,2,1796,false
16,2,0,0,4,3,0,2,1749,false
16,2,0,0,4,3,1,2,2497,false
16,2,0,1,4,3,0,1,1771,true
16,2,0,1,4,3,1,1,2034,true
16,2,0,1,5,3,0,0,1706,true
16,2,0,1,5,3,1,0,1844,true
16,2,0,0,5,3,0,1,2511,true
16,2,0,0,5,3,1,0,2325,true
16,1,0,-1,4,1,0,2,945,false
16,1,0,-1,4,1,1,0,767,true
16,1,1,-1,4,1,0,2,2139,false
16,1,1,-1,4,1,1,0,2845,true
16,1,0,-1,7,1,0,0,2135,true
16,1,0,-1,7,1,1,0,1969,true
16,1,1,-1,7,1,0,0,1918,true
16,1,1,-1,7,1,1,0,1566,true
16,1,1,-1,1,1,0,0,2635,true
16,1,1,-1,1,1,1,0,2360,true
16,1,0,-1,1,1,0,1,1539,true
16,1,0,-1,1,1,1,2,1483,false
16,1,1,-1,3,1,0,0,2161,true
16,1,1,-1,3,1,1,2,2299,false
16,1,0,-1,3,1,0,1,1081,true
16,1,0,-1,3,1,1,1,1058,true
16,1,1,-1,6,1,0,1,4543,true
16,1,1,-1,6,1,1,0,5095,true
16,1,0,-1,6,1,0,0,1445,true
16,1,0,-1,6,1,1,0,1693,true
16,1,1,-1,5,1,0,0,1013,true
16,1,1,-1,5,1,1,0,1724,true
16,1,0,-1,5,1,0,0,1838,true
16,1,0,-1,5,1,1,0,1476,true
16,1,1,-1,2,1,0,0,2410,true
16,1,1,-1,2,1,1,0,2671,true
16,1,0,-1,2,1,0,2,1258,false
16,1,0,-1,2,1,1,2,1513,false
16,1,1,-1,8,1,0,0,1250,true
16,1,1,-1,8,1,1,0,1989,true
16,1,0,-1,8,1,0,0,1478,true
16,1,0,-1,8,1,1,0,1683,true
16,1,0,-1,3,2,0,1,2222,true
16,1,0,-1,3,2,1,0,1638,true
16,1,1,-1,3,2,0,0,1436,true
16,1,1,-1,3,2,1,0,1412,true
16,1,0,-1,6,2,0,0,1136,true
16,1,0,-1,6,2,1,0,1068,true
16,1,1,-1,6,2,0,0,1979,true
16,1,1,-1,6,2,1,0,1661,true
16,1,0,-1,8,2,0,0,1752,true
16,1,0,-1,8,2,1,0,1555,true
16,1,1,-1,8,2,0,0,1607,true
16,1,1,-1,8,2,1,0,948,true
16,1,1,-1,2,2,0,0,1987,true
16,1,1,-1,2,2,1,0,1667,true
16,1,0,-1,2,2,0,0,2448,true
16,1,0,-1,2,2,1,0,1439,true
16,1,0,-1,4,2,0,2,1277,false
16,1,0,-1,4,2,1,2,1368,false
16,1,1,-1,4,2,0,0,1812,true
16,1,1,-1,4,2,1,0,2152,true
16,1,1,-1,5,2,0,0,3160,true
16,1,1,-1,5,2,1,0,1518,true
16,1,0,-1,5,2,0,0,1390,true
16,1,0,-1,5,2,1,0,1223,true
16,1,1,-1,1,2,0,0,1627,true
16,1,1,-1,1,2,1,0,1709,true
16,1,0,-1,1,2,0,2,1382,false
16,1,0,-1,1,2,1,0,937,true
16,1,1,-1,7,2,0,0,9080,true
16,1,1,-1,7,2,1,0,1827,true
16,1,0,-1,7,2,0,0,1384,true
16,1,0,-1,7,2,1,0,1433,true
16,1,1,-1,8,3,0,0,2771,true
16,1,1,-1,8,3,1,0,1760,true
16,1,0,-1,8,3,0,0,1928,true
16,1,0,-1,8,3,1,0,1617,true
16,1,0,-1,1,3,0,0,1102,true
16,1,0,-1,1,3,1,1,2395,true
16,1,1,-1,1,3,0,1,3017,true
16,1,1,-1,1,3,1,1,3900,true
16,1,1,-1,5,3,0,0,1784,true
16,1,1,-1,5,3,1,0,2117,true
16,1,0,-1,5,3,0,0,1882,true
16,1,0,-1,5,3,1,0,1623,true
16,1,0,-1,4,3,0,2,1127,false
16,1,0,-1,4,3,1,0,1043,true
16,1,1,-1,4,3,0,1,2614,true
16,1,1,-1,4,3,1,0,2018,true
16,1,0,-1,7,3,0,0,1603,true
16,1,0,-1,7,3,1,0,1700,true
16,1,1,-1,7,3,0,0,1879,true
16,1,1,-1,7,3,1,0,1486,true
16,1,0,-1,6,3,0,0,1937,true
16,1,0,-1,6,3,1,0,1549,true
16,1,1,-1,6,3,0,0,1834,true
16,1,1,-1,6,3,1,0,1772,true
16,1,0,-1,2,3,0,2,2913,false
16,1,0,-1,2,3,1,0,3315,true
16,1,1,-1,2,3,0,0,2202,true
16,1,1,-1,2,3,1,1,2100,true
16,1,1,-1,3,3,0,0,2211,true
16,1,1,-1,3,3,1,0,1854,true
16,1,0,-1,3,3,0,2,1588,false
16,1,0,-1,3,3,1,2,2542,false
16,0,0,2,0,1,0,0,2238,true
16,0,0,2,0,1,1,0,1705,true
16,0,1,1,0,1,0,1,1810,true
16,0,1,1,0,1,1,0,1779,true
16,0,0,1,0,1,0,0,1474,true
16,0,0,1,0,1,1,0,1349,true
16,0,1,0,0,1,0,0,1018,true
16,0,1,0,0,1,1,0,1268,true
16,0,1,2,0,1,0,0,1190,true
16,0,1,2,0,1,1,0,1349,true
16,0,0,0,0,1,0,2,1550,false
16,0,0,0,0,1,1,2,1487,false
16,0,0,0,0,2,0,2,1237,false
16,0,0,0,0,2,1,1,1877,true
16,0,1,0,0,2,0,0,1321,true
16,0,1,0,0,2,1,0,1868,true
16,0,1,2,0,2,0,1,2520,true
16,0,1,2,0,2,1,0,1345,true
16,0,1,1,0,2,0,0,1319,true
16,0,1,1,0,2,1,0,1315,true
16,0,0,1,0,2,0,0,1446,true
16,0,0,1,0,2,1,0,2132,true
16,0,0,2,0,2,0,0,1409,true
16,0,0,2,0,2,1,0,1472,true
16,0,1,1,0,3,0,0,1669,true
16,0,1,1,0,3,1,0,1685,true
16,0,0,2,0,3,0,0,1160,true
16,0,0,2,0,3,1,0,1406,true
16,0,1,0,0,3,0,1,1851,true
16,0,1,0,0,3,1,0,1489,true
16,0,0,1,0,3,0,0,2754,true
16,0,0,1,0,3,1,0,1589,true
16,0,1,2,0,3,0,0,1813,true
16,0,1,2,0,3,1,1,1592,true
16,0,0,0,0,3,0,1,1824,true
16,0,0,0,0,3,1,0,1824,true
17,1,0,-1,7,1,0,0,5040,true
17,1,0,-1,7,1,1,0,1100,true
17,1,1,-1,7,1,0,1,1194,true
17,1,1,-1,7,1,1,0,1433,true
17,1,0,-1,6,1,0,0,608,true
17,1,0,-1,6,1,1,0,589,true
17,1,1,-1,6,1,0,0,1366,true
17,1,1,-1,6,1,1,0,1091,true
17,1,0,-1,8,1,0,0,736,true
17,1,0,-1,8,1,1,0,1324,true
17,1,1,-1,8,1,0,0,748,true
17,1,1,-1,8,1,1,1,904,true
17,1,1,-1,4,1,0,0,1358,true
17,1,1,-1,4,1,1,0,7532,true
17,1,0,-1,4,1,0,1,512,true
17,1,0,-1,4,1,1,0,545,true
17,1,0,-1,2,1,0,2,662,false
17,1,0,-1,2,1,1,0,908,true
17,1,1,-1,2,1,0,0,1191,true
17,1,1,-1,2,1,1,0,4484,true
17,1,0,-1,1,1,0,0,1127,true
17,1,0,-1,1,1,1,2,893,false
17,1,1,-1,1,1,0,0,882,true
17,1,1,-1,1,1,1,0,878,true
17,1,0,-1,3,1,0,0,1831,true
17,1,0,-1,3,1,1,0,891,true
17,1,1,-1,3,1,0,1,764,true
17,1,1,-1,3,1,1,0,716,true
17,1,1,-1,5,1,0,0,2936,true
17,1,1,-1,5,1,1,0,723,true
17,1,0,-1,5,1,0,0,1189,true
17,1,0,-1,5,1,1,0,624,true
17,1,0,-1,6,2,0,0,567,true
17,1,0,-1,6,2,1,0,445,true
17,1,1,-1,6,2,0,0,705,true
17,1,1,-1,6,2,1,0,508,true
17,1,0,-1,2,2,0,1,941,true
17,1,0,-1,2,2,1,0,937,true
17,1,1,-1,2,2,0,0,1490,true
17,1,1,-1,2,2,1,0,3841,true
17,1,0,-1,1,2,0,0,801,true
